graph_path,type,order,density,id,runtime_igraph,is_perfect_igraph,runtime_ours,is_perfect_ours
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00050_75000_00010.txt,barabasi-albert,00050,75000,00010,0,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_25000_00001.txt,barabasi-albert,00075,25000,00001,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_25000_00002.txt,barabasi-albert,00075,25000,00002,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_25000_00003.txt,barabasi-albert,00075,25000,00003,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_25000_00004.txt,barabasi-albert,00075,25000,00004,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_25000_00005.txt,barabasi-albert,00075,25000,00005,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_25000_00006.txt,barabasi-albert,00075,25000,00006,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_25000_00007.txt,barabasi-albert,00075,25000,00007,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_25000_00008.txt,barabasi-albert,00075,25000,00008,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_25000_00009.txt,barabasi-albert,00075,25000,00009,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_25000_00010.txt,barabasi-albert,00075,25000,00010,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_50000_00001.txt,barabasi-albert,00075,50000,00001,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_50000_00002.txt,barabasi-albert,00075,50000,00002,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_50000_00003.txt,barabasi-albert,00075,50000,00003,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_50000_00004.txt,barabasi-albert,00075,50000,00004,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_50000_00005.txt,barabasi-albert,00075,50000,00005,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_50000_00006.txt,barabasi-albert,00075,50000,00006,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_50000_00007.txt,barabasi-albert,00075,50000,00007,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_50000_00008.txt,barabasi-albert,00075,50000,00008,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_50000_00009.txt,barabasi-albert,00075,50000,00009,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_50000_00010.txt,barabasi-albert,00075,50000,00010,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_75000_00001.txt,barabasi-albert,00075,75000,00001,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_75000_00002.txt,barabasi-albert,00075,75000,00002,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_75000_00003.txt,barabasi-albert,00075,75000,00003,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_75000_00004.txt,barabasi-albert,00075,75000,00004,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_75000_00005.txt,barabasi-albert,00075,75000,00005,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_75000_00006.txt,barabasi-albert,00075,75000,00006,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_75000_00007.txt,barabasi-albert,00075,75000,00007,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_75000_00008.txt,barabasi-albert,00075,75000,00008,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_75000_00009.txt,barabasi-albert,00075,75000,00009,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00075_75000_00010.txt,barabasi-albert,00075,75000,00010,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_25000_00001.txt,barabasi-albert,00100,25000,00001,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_25000_00002.txt,barabasi-albert,00100,25000,00002,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_25000_00003.txt,barabasi-albert,00100,25000,00003,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_25000_00004.txt,barabasi-albert,00100,25000,00004,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_25000_00005.txt,barabasi-albert,00100,25000,00005,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_25000_00006.txt,barabasi-albert,00100,25000,00006,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_25000_00007.txt,barabasi-albert,00100,25000,00007,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_25000_00008.txt,barabasi-albert,00100,25000,00008,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_25000_00009.txt,barabasi-albert,00100,25000,00009,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_25000_00010.txt,barabasi-albert,00100,25000,00010,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_50000_00001.txt,barabasi-albert,00100,50000,00001,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_50000_00002.txt,barabasi-albert,00100,50000,00002,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_50000_00003.txt,barabasi-albert,00100,50000,00003,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_50000_00004.txt,barabasi-albert,00100,50000,00004,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_50000_00005.txt,barabasi-albert,00100,50000,00005,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_50000_00006.txt,barabasi-albert,00100,50000,00006,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_50000_00007.txt,barabasi-albert,00100,50000,00007,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_50000_00008.txt,barabasi-albert,00100,50000,00008,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_50000_00009.txt,barabasi-albert,00100,50000,00009,1,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_50000_00010.txt,barabasi-albert,00100,50000,00010,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_75000_00001.txt,barabasi-albert,00100,75000,00001,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_75000_00002.txt,barabasi-albert,00100,75000,00002,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_75000_00003.txt,barabasi-albert,00100,75000,00003,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_75000_00004.txt,barabasi-albert,00100,75000,00004,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_75000_00005.txt,barabasi-albert,00100,75000,00005,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_75000_00006.txt,barabasi-albert,00100,75000,00006,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_75000_00007.txt,barabasi-albert,00100,75000,00007,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_75000_00008.txt,barabasi-albert,00100,75000,00008,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_75000_00009.txt,barabasi-albert,00100,75000,00009,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00100_75000_00010.txt,barabasi-albert,00100,75000,00010,2,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_25000_00001.txt,barabasi-albert,00200,25000,00001,5,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_25000_00002.txt,barabasi-albert,00200,25000,00002,4,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_25000_00003.txt,barabasi-albert,00200,25000,00003,5,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_25000_00004.txt,barabasi-albert,00200,25000,00004,5,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_25000_00005.txt,barabasi-albert,00200,25000,00005,5,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_25000_00006.txt,barabasi-albert,00200,25000,00006,5,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_25000_00007.txt,barabasi-albert,00200,25000,00007,5,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_25000_00008.txt,barabasi-albert,00200,25000,00008,5,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_25000_00009.txt,barabasi-albert,00200,25000,00009,5,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_25000_00010.txt,barabasi-albert,00200,25000,00010,5,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_50000_00001.txt,barabasi-albert,00200,50000,00001,6,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_50000_00002.txt,barabasi-albert,00200,50000,00002,6,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_50000_00003.txt,barabasi-albert,00200,50000,00003,6,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_50000_00004.txt,barabasi-albert,00200,50000,00004,6,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_50000_00005.txt,barabasi-albert,00200,50000,00005,6,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_50000_00006.txt,barabasi-albert,00200,50000,00006,6,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_50000_00007.txt,barabasi-albert,00200,50000,00007,6,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_50000_00008.txt,barabasi-albert,00200,50000,00008,6,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_50000_00009.txt,barabasi-albert,00200,50000,00009,6,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_50000_00010.txt,barabasi-albert,00200,50000,00010,6,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_75000_00001.txt,barabasi-albert,00200,75000,00001,7,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_75000_00002.txt,barabasi-albert,00200,75000,00002,7,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_75000_00003.txt,barabasi-albert,00200,75000,00003,7,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_75000_00004.txt,barabasi-albert,00200,75000,00004,7,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_75000_00005.txt,barabasi-albert,00200,75000,00005,7,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_75000_00006.txt,barabasi-albert,00200,75000,00006,7,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_75000_00007.txt,barabasi-albert,00200,75000,00007,7,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_75000_00008.txt,barabasi-albert,00200,75000,00008,7,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_75000_00009.txt,barabasi-albert,00200,75000,00009,7,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00200_75000_00010.txt,barabasi-albert,00200,75000,00010,7,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_25000_00001.txt,barabasi-albert,00400,25000,00001,17,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_25000_00002.txt,barabasi-albert,00400,25000,00002,17,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_25000_00003.txt,barabasi-albert,00400,25000,00003,17,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_25000_00004.txt,barabasi-albert,00400,25000,00004,17,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_25000_00005.txt,barabasi-albert,00400,25000,00005,16,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_25000_00006.txt,barabasi-albert,00400,25000,00006,17,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_25000_00007.txt,barabasi-albert,00400,25000,00007,16,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_25000_00008.txt,barabasi-albert,00400,25000,00008,16,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_25000_00009.txt,barabasi-albert,00400,25000,00009,16,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_25000_00010.txt,barabasi-albert,00400,25000,00010,16,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_50000_00001.txt,barabasi-albert,00400,50000,00001,24,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_50000_00002.txt,barabasi-albert,00400,50000,00002,24,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_50000_00003.txt,barabasi-albert,00400,50000,00003,24,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_50000_00004.txt,barabasi-albert,00400,50000,00004,24,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_50000_00005.txt,barabasi-albert,00400,50000,00005,24,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_50000_00006.txt,barabasi-albert,00400,50000,00006,24,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_50000_00007.txt,barabasi-albert,00400,50000,00007,24,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_50000_00008.txt,barabasi-albert,00400,50000,00008,24,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_50000_00009.txt,barabasi-albert,00400,50000,00009,24,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_50000_00010.txt,barabasi-albert,00400,50000,00010,24,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_75000_00001.txt,barabasi-albert,00400,75000,00001,28,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_75000_00002.txt,barabasi-albert,00400,75000,00002,28,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_75000_00003.txt,barabasi-albert,00400,75000,00003,28,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_75000_00004.txt,barabasi-albert,00400,75000,00004,28,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_75000_00005.txt,barabasi-albert,00400,75000,00005,28,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_75000_00006.txt,barabasi-albert,00400,75000,00006,28,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_75000_00007.txt,barabasi-albert,00400,75000,00007,28,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_75000_00008.txt,barabasi-albert,00400,75000,00008,28,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_75000_00009.txt,barabasi-albert,00400,75000,00009,28,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00400_75000_00010.txt,barabasi-albert,00400,75000,00010,28,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_25000_00001.txt,barabasi-albert,00600,25000,00001,36,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_25000_00002.txt,barabasi-albert,00600,25000,00002,36,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_25000_00003.txt,barabasi-albert,00600,25000,00003,37,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_25000_00004.txt,barabasi-albert,00600,25000,00004,36,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_25000_00005.txt,barabasi-albert,00600,25000,00005,37,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_25000_00006.txt,barabasi-albert,00600,25000,00006,36,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_25000_00007.txt,barabasi-albert,00600,25000,00007,37,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_25000_00008.txt,barabasi-albert,00600,25000,00008,36,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_25000_00009.txt,barabasi-albert,00600,25000,00009,36,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_25000_00010.txt,barabasi-albert,00600,25000,00010,37,0,0,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_50000_00001.txt,barabasi-albert,00600,50000,00001,53,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_50000_00002.txt,barabasi-albert,00600,50000,00002,53,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_50000_00003.txt,barabasi-albert,00600,50000,00003,53,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_50000_00004.txt,barabasi-albert,00600,50000,00004,53,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_50000_00005.txt,barabasi-albert,00600,50000,00005,54,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_50000_00006.txt,barabasi-albert,00600,50000,00006,54,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_50000_00007.txt,barabasi-albert,00600,50000,00007,54,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_50000_00008.txt,barabasi-albert,00600,50000,00008,53,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_50000_00009.txt,barabasi-albert,00600,50000,00009,54,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_50000_00010.txt,barabasi-albert,00600,50000,00010,53,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_75000_00001.txt,barabasi-albert,00600,75000,00001,64,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_75000_00002.txt,barabasi-albert,00600,75000,00002,63,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_75000_00003.txt,barabasi-albert,00600,75000,00003,63,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_75000_00004.txt,barabasi-albert,00600,75000,00004,63,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_75000_00005.txt,barabasi-albert,00600,75000,00005,64,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_75000_00006.txt,barabasi-albert,00600,75000,00006,64,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_75000_00007.txt,barabasi-albert,00600,75000,00007,64,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_75000_00008.txt,barabasi-albert,00600,75000,00008,69,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_75000_00009.txt,barabasi-albert,00600,75000,00009,64,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00600_75000_00010.txt,barabasi-albert,00600,75000,00010,63,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_25000_00001.txt,barabasi-albert,00800,25000,00001,64,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_25000_00002.txt,barabasi-albert,00800,25000,00002,67,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_25000_00003.txt,barabasi-albert,00800,25000,00003,64,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_25000_00004.txt,barabasi-albert,00800,25000,00004,64,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_25000_00005.txt,barabasi-albert,00800,25000,00005,65,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_25000_00006.txt,barabasi-albert,00800,25000,00006,64,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_25000_00007.txt,barabasi-albert,00800,25000,00007,65,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_25000_00008.txt,barabasi-albert,00800,25000,00008,64,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_25000_00009.txt,barabasi-albert,00800,25000,00009,64,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_25000_00010.txt,barabasi-albert,00800,25000,00010,65,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_50000_00001.txt,barabasi-albert,00800,50000,00001,94,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_50000_00002.txt,barabasi-albert,00800,50000,00002,94,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_50000_00003.txt,barabasi-albert,00800,50000,00003,95,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_50000_00004.txt,barabasi-albert,00800,50000,00004,95,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_50000_00005.txt,barabasi-albert,00800,50000,00005,113,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_50000_00006.txt,barabasi-albert,00800,50000,00006,95,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_50000_00007.txt,barabasi-albert,00800,50000,00007,95,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_50000_00008.txt,barabasi-albert,00800,50000,00008,96,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_50000_00009.txt,barabasi-albert,00800,50000,00009,94,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_50000_00010.txt,barabasi-albert,00800,50000,00010,96,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_75000_00001.txt,barabasi-albert,00800,75000,00001,115,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_75000_00002.txt,barabasi-albert,00800,75000,00002,114,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_75000_00003.txt,barabasi-albert,00800,75000,00003,113,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_75000_00004.txt,barabasi-albert,00800,75000,00004,114,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_75000_00005.txt,barabasi-albert,00800,75000,00005,115,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_75000_00006.txt,barabasi-albert,00800,75000,00006,115,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_75000_00007.txt,barabasi-albert,00800,75000,00007,113,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_75000_00008.txt,barabasi-albert,00800,75000,00008,113,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_75000_00009.txt,barabasi-albert,00800,75000,00009,114,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_00800_75000_00010.txt,barabasi-albert,00800,75000,00010,115,0,1,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_25000_00001.txt,barabasi-albert,01000,25000,00001,101,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_25000_00002.txt,barabasi-albert,01000,25000,00002,100,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_25000_00003.txt,barabasi-albert,01000,25000,00003,99,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_25000_00004.txt,barabasi-albert,01000,25000,00004,100,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_25000_00005.txt,barabasi-albert,01000,25000,00005,101,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_25000_00006.txt,barabasi-albert,01000,25000,00006,100,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_25000_00007.txt,barabasi-albert,01000,25000,00007,100,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_25000_00008.txt,barabasi-albert,01000,25000,00008,101,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_25000_00009.txt,barabasi-albert,01000,25000,00009,100,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_25000_00010.txt,barabasi-albert,01000,25000,00010,106,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_50000_00001.txt,barabasi-albert,01000,50000,00001,148,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_50000_00002.txt,barabasi-albert,01000,50000,00002,149,0,3,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_50000_00003.txt,barabasi-albert,01000,50000,00003,147,0,3,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_50000_00004.txt,barabasi-albert,01000,50000,00004,149,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_50000_00005.txt,barabasi-albert,01000,50000,00005,150,0,3,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_50000_00006.txt,barabasi-albert,01000,50000,00006,148,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_50000_00007.txt,barabasi-albert,01000,50000,00007,149,0,2,0
/Users/burakerdem/graphs/is_perfect_test/graph_barabasi-albert_01000_50000_00008.txt,barabasi-albert,01000,50000,00008,150,0,3,0
